0,neg,neu,pos
release,0,0.33333,0
rejected,0.077,0.25633,0
recipe,0,0.269,0.064333
realidad,0,0.33333,0
reached,0,0.26833,0.065
ray,0,0,0
ranch,0,0.20833,0.125
racist,0,0,0
quiz,0,0,0
quickly,0,0.28533,0.048
quedo,0,0,0
quarter,0.039333,0.252,0.042
puedes,0,0,0
public,0,0.24967,0.083667
protect,0,0,0
proof,0,0,0
pronto,0,0,0
promo,0,0.33333,0
product,0,0,0
prime,0.033,0.30033,0
preciso,0,0,0
pouring,0,0,0
pounds,0.068,0.26533,0
potato,0,0.249,0.084333
popped,0,0,0
popcorn,0,0.26917,0.064167
piscina,0,0.33333,0
piggy,0,0,0
photoshoot,0,0,0
photography,0,0.33333,0
peque,0,0,0
pasando,0,0.278,0.055333
pasa,0,0,0
partying,0,0,0
pakistan,0,0.33333,0
pad,0,0,0
option,0,0,0
ops,0,0,0
oops,0,0,0
oo,0,0,0
onesie,0,0,0
olsun,0,0,0
olhos,0,0,0
oklahoma,0,0,0
og,0.017417,0.31592,0
obrigado,0,0.33333,0
obrigada,0,0.30067,0.032667
nowhere,0,0,0
november,0.089333,0.244,0
nova,0,0,0
noticed,0,0,0
notes,0.046833,0.224,0.0625
nosotros,0,0,0
nom,0,0.271,0.062667
nog,0,0,0
noel,0,0,0
ninja,0.088667,0.24467,0
ningu\u00e9m,0,0,0
nie,0,0,0
ni\u00f1a,0,0,0
nga,0,0,0
neste,0,0.33333,0
neighborhood,0,0.33333,0
nasa,0,0.212,0.12133
nas,0,0,0
names,0,0,0
muchos,0,0,0
mu,0,0,0
minsuga,0,0,0
minhas,0,0,0
military,0,0.33333,0
mile,0,0,0
mid,0,0.28567,0.047667
mickey,0,0,0
michigan,0,0.33333,0
meow,0.060667,0.27267,0
mention,0,0.33333,0
members,0.024,0.25322,0.056111
meh,0.096333,0.237,0
mee,0,0.33333,0
medical,0,0,0
meanwhile,0,0,0
marie,0,0,0
managed,0,0,0
malibu,0,0,0
makan,0,0,0
maison,0,0,0
maaf,0,0,0
m\u00fasica,0,0,0
m's,0,0.253,0.080333
lucy,0,0,0
lovelies,0,0.21633,0.117
loud,0,0,0
lou,0,0,0
loser,0,0,0
locker,0.14433,0.189,0
lmaoo,0,0.33333,0
lluvia,0,0,0
llorar,0,0,0
livre,0,0,0
libro,0,0,0
libre,0,0,0
liam,0,0,0
letters,0,0.261,0.072333
lessons,0.107,0.22633,0
league,0,0,0
lead,0,0,0
laughter,0,0,0
landed,0,0,0
lamp,0,0.33333,0
l\u00e1,0,0,0
km,0,0.297,0.036333
kl,0.051222,0.28211,0
kitten,0,0,0
kings,0,0,0
kicked,0,0,0
kick,0,0,0
kay,0,0,0
kasih,0,0,0
jones,0.0585,0.27483,0
jokes,0,0,0
johnny,0,0.33333,0
jgh,0,0,0
jest,0,0,0
jamais,0,0,0
jalan,0,0.22733,0.106
jajajajaja,0,0,0
jade,0,0.33333,0
isnt,0.053,0.26833,0.012
isa,0,0.27467,0.058667
inspiring,0,0,0
inspirational,0,0,0
injuries,0,0,0
india,0.073833,0.23883,0.020667
importa,0,0.33333,0
iloveyou,0,0.207,0.12633
idag,0,0.27117,0.062167
iced,0,0.25633,0.077
hw,0,0,0
hq,0,0,0
hopes,0,0,0
hook,0,0.25733,0.076
honey,0.19033,0.143,0
honest,0.025167,0.18517,0.123
hoe,0,0.33333,0
hmmm,0,0.16,0.17333
hike,0,0,0
hidden,0,0,0
heritage,0.014667,0.29667,0.022
helps,0,0,0
heels,0,0,0
heavy,0,0,0
hbd,0,0,0
hawaiian,0.027333,0.306,0
hardly,0,0,0
haces,0,0,0
h\u00e1,0,0,0
gurl,0,0,0
gun,0.063,0.18367,0.086667
guilty,0.049,0.28433,0
guide,0,0.257,0.076333
grumpy,0,0,0
greeting,0.15733,0.031,0.145
granny,0.14333,0.19,0
graduated,0,0,0
graduate,0,0.33333,0
glorious,0,0,0
girlies,0,0,0
girl's,0,0.262,0.071333
gingerbread,0,0,0
ghost,0,0,0
gang,0,0,0
gal,0,0.156,0.17733
funday,0,0,0
ft,0,0.33333,0
frog,0,0.33333,0
fried,0,0,0
francisco,0,0,0
fourth,0,0.21456,0.11878
fools,0.105,0.20167,0.026667
fool,0.057667,0.2485,0.027
foods,0,0.33333,0
flag,0,0,0
finals,0,0,0
fields,0,0,0
females,0.046333,0.26789,0.019111
felling,0,0.33333,0
fed,0,0.33333,0
february,0,0,0
fds,0,0,0
fatto,0,0,0
fare,0,0.33333,0
fails,0,0,0
faced,0,0,0
expression,0.031667,0.30167,0
examen,0,0,0
estaba,0,0,0
espera,0,0,0
equipo,0,0,0
enfim,0,0,0
energy,0,0,0
elas,0,0,0
eggs,0,0,0
effect,0,0,0
education,0.0585,0.27483,0
eaten,0,0,0
ear,0,0.219,0.11433
duele,0,0,0
drugs,0,0,0
doodle,0,0,0
dj,0,0,0
district,0,0,0
disaster,0,0,0
direct,0,0.28667,0.046667
dif\u00edcil,0,0,0
diego,0,0.27133,0.062
dick,0.047667,0.203,0.082667
dey,0,0.29617,0.037167
dernier,0,0,0
depends,0,0.33333,0
dentist,0,0,0
demasiado,0,0,0
deleted,0,0,0
deja,0,0,0
decorating,0,0,0
decision,0,0.33333,0
dearest,0,0,0
darling,0,0.084333,0.249
dahil,0,0,0
dag,0,0.33333,0
cuenta,0,0,0
creature,0,0.15167,0.18167
creative,0,0,0
crashed,0,0.33333,0
crap,0,0,0
countries,0,0,0
corn,0,0,0
cora\u00e7\u00e3o,0,0,0
cooked,0,0.20067,0.13267
compa\u00f1\u00eda,0,0,0
coisa,0,0,0
cocktail,0,0.20333,0.13
cm,0,0,0
clowns,0.062,0.21733,0.054
cloudy,0,0,0
client,0.019,0.197,0.11717
classes,0.034333,0.299,0
clase,0,0,0
claro,0,0,0
circle,0,0,0
cielo,0,0,0
choosing,0,0,0
choir,0,0.33333,0
chef,0,0.29367,0.039667
chasing,0,0.24167,0.091667
charity,0,0.23967,0.093667
chaos,0.084667,0.24867,0
champions,0,0.228,0.10533
cerca,0,0,0
catching,0.091167,0.24217,0
casual,0,0,0
caras,0,0,0
caramel,0,0.26233,0.071
canceled,0.12967,0.20367,0
cali,0,0.30667,0.026667
cakes,0,0,0
cadeau,0,0,0
c'mon,0.093333,0.24,0
buys,0,0,0
burrito,0,0,0
bummed,0,0,0
brunch,0,0,0
brooklyn,0,0.19033,0.143
british,0.053167,0.259,0.021333
brian,0,0.23033,0.103
bracelets,0,0.24767,0.085667
booth,0,0,0
bonheur,0,0,0
blackberry,0.048167,0.28517,0
biscuit,0,0,0
bills,0.013833,0.25867,0.060667
besties,0,0,0
becoming,0.05,0.28333,0
bears,0,0,0
beard,0,0,0
battle,0,0,0
battery,0.052,0.26633,0.015
basket,0,0,0
baseball,0,0,0
barely,0,0,0
banquet,0,0.33333,0
balls,0.026778,0.27111,0.035444
balloons,0,0.28867,0.044667
bailey,0,0.26733,0.066
babys,0,0,0
attend,0.0175,0.2995,0.016333
att,0,0.30956,0.023778
arrested,0.071167,0.22117,0.041167
argentina,0,0.33333,0
appointment,0,0.261,0.072333
apartments,0,0.21867,0.11467
ankle,0,0,0
amores,0,0,0
americans,0,0.33333,0
amber,0,0,0
alto,0,0,0
although,0.037667,0.24033,0.055333
als,0,0,0
alright,0,0,0
alma,0,0,0
alice,0,0,0
alegre,0,0.33333,0
alarm,0,0,0
akan,0.076833,0.2565,0
ahaha,0,0,0
ah\u00ed,0,0,0
affected,0.081667,0.25167,0
advice,0,0.22467,0.10867
adventures,0.036667,0.266,0.030333
adquisici\u00f3n,0,0,0
according,0.059,0.27433,0
\uff03,0,0,0
\ufe0e,0,0,0
\ue41f,0,0.254,0.079333
\ud83d\ude1e,0.025833,0.2315,0.076167
\ud83d\udc9c,0,0.26733,0.066
\ud83d\udc9a,0,0.33333,0
\ud83d\udc97,0,0,0
\ud83c\udf3a,0,0.26233,0.071
\uc0dd\uc77c,0,0.33333,0
\u82db\u3081\u304b,0,0,0
\u30d0\u30a4\u30c8\u5148\u30ed\u30c3\u30ab\u30fc\u3092\u30a4\u30bf\u30ba\u30e9\u3055\u308c\u308b,0,0,0
\u3042\u3053\u306c\u30fc,0,0,0
\u270f,0,0,0
\u270a,0,0,0
\u26f5,0,0.17233,0.161
\u2035,0,0.33333,0
\u2032,0,0.33333,0
\u200e,0,0,0
\u0e4b,0,0,0
\u0e40\u0e23,0,0,0
\u0e40\u0e22,0,0,0
\u0e40\u0e02,0,0,0
\u0e32\u0e23,0,0,0
\u0e2a\u0e27,0,0,0
\u0e22\u0e27,0,0,0
\u0e19\u0e01,0,0.33333,0
\u0e14\u0e16,0,0,0
\u0e09,0,0,0
\u0e02\u0e2a,0,0,0
\u0e01\u0e27,0,0,0
\u0e01\u0e25,0,0,0
\u0a3e,0,0,0
\u0651,0,0,0
\u0650,0,0.33333,0
\u061f,0,0.33333,0
\u0445\u043e\u0447\u0443,0,0,0
\u0442\u0443\u0442,0,0,0
\u0442\u0435\u0431\u044f,0,0.33333,0
\u043d\u043e\u0447\u0438,0,0,0
\u043d\u043e\u0432\u044b\u0439,0,0,0
\u043c\u043e\u0438,0,0,0
\u043c\u043e\u0435\u0439,0,0.33333,0
\u0438\u0437,0,0.33333,0
\u0434\u043b\u044f,0,0.33333,0
[facebook],0,0,0
@selenagomez,0,0,0
@michael5sos,0,0,0
@luke5sos,0,0,0
@kathdevotees,0,0,0
@k_thomas_kvo,0,0,0
@jimoheir,0,0,0
@calum5sos,0,0,0
@bestlifenotes,0,0,0
@animeonlys,0,0,0
@adamlevine,0,0,0
@5sos,0,0,0
<<,0,0,0
,0,0,0
:],0,0.21067,0.12267
:'D,0,0.33333,0
400,0,0,0
23rd,0,0,0
19th,0,0,0
12:12,0,0,0
...........,0,0.33333,0
->,0,0.15133,0.182
*_*,0,0,0
),0.015333,0.13733,0.18083
)':,0.040667,0.27925,0.013417
#zen,0,0,0
#youth,0.045667,0.28767,0
#ya,0,0,0
#xfactor,0,0,0
#wth,0.073667,0.25967,0
#writer,0.13167,0.20167,0
#wrestling,0,0.16367,0.16967
#worst,0,0,0
#workday,0,0,0
#woop,0,0.33333,0
#winterblues,0,0,0
#windows,0,0.29533,0.038
#wellness,0,0,0
#weirdo,0,0,0
#wasted,0.066,0.26733,0
#wanttogoback,0,0.33333,0
#walkies,0.07,0.26333,0
#wales,0,0.33333,0
#wa,0.033,0.22483,0.075333
#vw,0,0,0
#victoria,0,0,0
#vamos,0,0,0
#valencia,0,0,0
#unlucky,0.061667,0.21833,0.053667
#unbelievable,0,0,0
#typography,0,0.22967,0.10367
#tweetgram,0,0.30183,0.0315
#turtle,0,0,0
#turkeyday,0,0,0
#trying,0,0,0
#try,0,0,0
#truefriends,0,0,0
#treats,0,0.13667,0.19667
#traffic,0,0,0
#track,0,0,0
#tourist,0.077333,0.21233,0.043667
#tough,0.13167,0.13033,0.071667
#tooth,0,0.19333,0.14
#toast,0,0,0
#tiny,0,0,0
#thunder,0.028333,0.23767,0.067333
#thesecret,0,0,0
#therapy,0,0.33333,0
#thankyougod,0,0,0
#texting,0,0,0
#teenage,0,0,0
#ted,0.024833,0.28783,0.020667
#teacup,0,0.262,0.071333
#tarta,0,0,0
#target,0,0.33333,0
#tank,0.014833,0.19967,0.11883
#talented,0,0,0
#taipei,0,0,0
#taco,0,0.28067,0.052667
#swift,0,0.168,0.16533
#surfing,0,0.33333,0
#suprise,0,0,0
#sunflower,0,0.18167,0.15167
#summer2014,0,0,0
#suicidal,0,0,0
#stylish,0,0,0
#studentlife,0,0,0
#struggle,0,0,0
#streetstyle,0,0,0
#stoner,0.17033,0.163,0
#stockholm,0,0,0
#squirrel,0,0,0
#spiritual,0,0,0
#spirit,0,0,0
#spiderman,0.041333,0.23,0.062
#space,0,0,0
#soup,0,0.33333,0
#sound,0,0.33333,0
#sorriso,0,0,0
#sonrie,0,0,0
#sofia,0,0,0
#social,0,0,0
#sobrino,0,0,0
#snowday,0,0,0
#snowboarding,0,0.23067,0.10267
#sneakers,0,0,0
#snacks,0,0,0
#snack,0,0.245,0.088333
#smoothie,0,0.33333,0
#smdh,0,0,0
#slayer,0,0.232,0.10133
#skype,0.032,0.23967,0.062
#skulls,0,0,0
#skin,0,0,0
#skating,0,0.20067,0.13267
#skateboarding,0,0.15867,0.17467
#sixflags,0.032167,0.1875,0.11367
#simplethings,0,0.33333,0
#sicily,0,0,0
#sheffield,0,0.18733,0.146
#shake,0,0,0
#sexysaturday,0,0,0
#selfpotrait,0,0,0
#selflove,0,0,0
#seafood,0,0,0
#sc,0,0,0
#save,0.084333,0.19333,0.055333
#sapporo,0,0.23967,0.093667
#sampa,0,0.21067,0.12267
#same,0,0,0
#sam,0,0,0
#salud,0,0,0
#salmon,0,0,0
#sadtimes,0,0,0
#s\u00e1bado,0,0,0
#russiangirl,0,0,0
#russian,0,0,0
#rumba,0,0.30267,0.030667
#rockstar,0,0.23333,0.1
#riyadh,0,0,0
#rings,0,0,0
#riding,0,0.33333,0
#regalo,0,0.25833,0.075
#record,0,0,0
#rebel,0,0,0
#ramen,0,0,0
#quotestags,0,0,0
#quotestagram,0,0,0
#puncak,0,0,0
#prosperity,0,0,0
#primavera,0,0,0
#practice,0,0.245,0.088333
#pouting,0,0,0
#potato,0.10967,0.18267,0.041
#positivevibes,0,0,0
#poolside,0,0,0
#ponytail,0,0,0
#politics,0,0.237,0.096333
#polish,0,0,0
#pixar,0,0,0
#pinklips,0,0.33333,0
#pillow,0,0.27383,0.0595
#pikachu,0,0.287,0.046333
#photoofday,0,0,0
#philadelphia,0,0.21767,0.11567
#perspective,0,0,0
#paz,0,0,0
#path,0,0,0
#pajamas,0,0.28783,0.0455
#pa,0.025,0.26383,0.0445
#owl,0.058889,0.15867,0.11578
#outdoors,0,0,0
#original,0,0.18967,0.14367
#opportunity,0,0,0
#open,0,0,0
#oops,0,0,0
#obey,0.032,0.30133,0
#noodles,0,0,0
#noms,0,0,0
#nofun,0.13267,0.20067,0
#nightmare,0,0,0
#newshoes,0,0,0
#newme,0,0.28567,0.047667
#newjersey,0.064333,0.20067,0.068333
#newcar,0,0.24767,0.085667
#natsu,0,0.232,0.10133
#narcism,0,0,0
#napoli,0,0,0
#myheart,0,0.33333,0
#mydubai,0,0,0
#mybabies,0,0,0
#mumbai,0,0,0
#mtv,0,0,0
#movingout,0,0,0
#mornings,0,0,0
#montreal,0,0,0
#moldiv,0,0,0
#moi,0,0.15867,0.17467
#mmm,0,0,0
#mlb,0.061444,0.25611,0.015778
#mix,0,0,0
#missthis,0,0.18067,0.15267
#michigan,0,0,0
#messyhair,0,0,0
#merida,0,0,0
#meeting,0,0.25633,0.077
#mee,0,0.33333,0
#media,0,0,0
#maybe,0,0,0
#massacre,0,0.246,0.087333
#marley,0,0,0
#marijuana,0,0,0
#margarita,0,0.33333,0
#malang,0,0,0
#malaga,0,0,0
#magnum,0,0.26633,0.067
#ma,0,0,0
#lyon,0,0,0
#luxury,0,0,0
#lucy,0,0.232,0.10133
#lucu,0,0,0
#loveyourself,0,0.33333,0
#lookinggood,0,0.33333,0
#longweekend,0,0.22233,0.111
#livinglife,0,0,0
#list,0,0.33333,0
#lisboa,0,0,0
#likethis,0,0.17667,0.15667
#liketeam,0,0,0
#likeme,0,0,0
#lifelessons,0,0,0
#lifegoeson,0,0,0
#liampayne,0.096667,0.184,0.053
#liam,0,0,0
#lemon,0,0,0
#leg,0,0,0
#leeds,0.057667,0.12,0.156
#leaf,0,0,0
#laught,0,0,0
#lastweek,0,0,0
#kazan,0,0,0
#jw,0,0.20433,0.129
#justsaying,0.136,0.19733,0
#justkidding,0,0,0
#juiceplus,0,0,0
#jueves,0,0,0
#jeep,0,0,0
#java,0,0,0
#jam,0,0.33333,0
#jade,0,0.33333,0
#itunes,0,0,0
#ios7,0,0,0
#ios,0,0,0
#internationaldayofhappiness,0,0,0
#international,0,0,0
#instatime,0,0.16333,0.17
#instaquotes,0,0,0
#instapeople,0,0,0
#instagreat,0,0,0
#instabeauty,0,0,0
#insanity,0,0,0
#infancia,0,0,0
#indian,0,0,0
#ignored,0,0,0
#igersdaily,0,0,0
#idgaf,0,0,0
#icedcoffee,0.088667,0.24467,0
#hungover,0,0,0
#hump,0,0.26933,0.064
#hps,0,0,0
#hoy,0,0,0
#houston,0,0,0
#housemusic,0,0,0
#hottie,0,0,0
#holland,0,0,0
#holidayseason,0,0,0
#ho,0,0,0
#hm,0,0,0
#happytimes,0,0,0
#happymothersday,0,0,0
#happylife,0,0,0
#happy\u3061\u3087\u3081\u3069\u3045\u308bday,0,0,0
#happinessday,0,0,0
#hamster,0,0,0
#gymnastics,0,0,0
#gun,0,0,0
#gucci,0,0.33333,0
#growup,0,0,0
#greetings,0,0,0
#graphicdesign,0,0,0
#graphic,0,0.21433,0.119
#grace,0,0,0
#goodmemories,0.032,0.30133,0
#gonnamissit,0,0,0
#gonnamisshim,0,0,0
#gonnamissher,0,0,0
#gn,0,0.19433,0.139
#glutenfree,0,0,0
#girlsnightout,0,0,0
#georgia,0,0,0
#genius,0,0.28633,0.047
#gang,0,0,0
#gamer,0,0,0
#galaxy,0,0.202,0.13133
#gafas,0,0,0
#fut,0,0,0
#furry,0.106,0.22733,0
#fringe,0.088833,0.2445,0
#fries,0,0,0
#freeday,0,0,0
#freckles,0,0.33333,0
#fourthofjuly,0,0.1385,0.19483
#foods,0,0,0
#follower,0,0,0
#flying,0,0,0
#firenze,0,0,0
#finn,0,0,0
#fingers,0,0,0
#filipino,0,0.2,0.13333
#fifa,0,0.28167,0.051667
#fest,0,0,0
#ferrari,0,0,0
#feo,0,0,0
#felicit\u00e0,0,0,0
#fantastic,0,0,0
#fancydress,0,0,0
#facetime,0,0,0
#f\u00e9rias,0,0,0
#extensions,0,0,0
#expensive,0,0,0
#everywhere,0,0,0
#everytime,0,0,0
#espa\u00f1a,0,0,0
#episode,0,0,0
#epicfail,0,0.33333,0
#enemies,0,0,0
#emote,0,0,0
#electronic,0,0,0
#edmonton,0,0,0
#dolphins,0.042167,0.26333,0.027667
#diving,0,0,0
#divers\u00e3o,0,0,0
#disneymovie,0,0,0
#despedida,0,0,0
#david,0,0.33333,0
#danbo,0,0,0
#cyprus,0,0,0
#cutting,0,0,0
#cracked,0,0,0
#cr,0,0.14367,0.18967
#cow,0,0.33333,0
#cory,0,0,0
#copenhagen,0,0.33333,0
#confuse,0,0,0
#complete,0,0,0
#compassion,0,0,0
#comehome,0,0,0
#collar,0,0,0
#classroom,0,0,0
#churras,0,0.33333,0
#christmaseve,0,0,0
#christ,0,0,0
#chips,0.10967,0.18267,0.041
#cheerleading,0,0,0
#changes,0,0,0
#champion,0,0.168,0.16533
#cereal,0,0,0
#center,0,0,0
#celebrities,0,0,0
#ccs,0,0,0
#cardiff,0,0.17667,0.15667
#cancersucks,0,0,0
#camo,0,0,0
#cakes,0,0.21133,0.122
#cabin,0,0,0
#buzzing,0.064167,0.22667,0.0425
#bullying,0,0,0
#bully,0.2095,0.124,0
#bristol,0,0,0
#bringbackourgirls,0,0,0
#bracelet,0,0.33333,0
#br,0,0,0
#boxer,0,0.25633,0.077
#boutique,0.041,0.24533,0.047
#bonnie,0,0,0
#bonfire,0,0,0
#bogor,0,0,0
#bmw,0,0,0
#blur,0,0.22867,0.10467
#blessing,0,0,0
#blacknwhite,0,0,0
#birthdays,0,0.23,0.10333
#birthay,0,0,0
#bigboy,0,0,0
#beliebers,0,0,0
#beats,0,0,0
#beat,0,0,0
#bc,0,0.33333,0
#bbc,0.029167,0.28283,0.021333
#balance,0,0,0
#balada,0,0,0
#bakery,0,0,0
#bake,0,0.33333,0
#backyard,0,0,0
#azul,0,0,0
#award,0,0,0
#austin,0,0,0
#auschwitz,0,0,0
#auguri,0,0,0
#asswednesday,0,0,0
#anxiety,0.031,0.20033,0.102
#anna,0,0,0
#amigo,0,0,0
#ago,0,0.271,0.062667
#adoro,0,0,0
#action,0,0,0
#3d,0,0.33333,0
#30,0,0,0
#29,0,0,0
#2010,0,0,0
#2009,0,0,0
~>,0,0,0
za,0,0,0
yun,0,0.29333,0.04
yolo,0,0,0
wrist,0,0,0
worries,0,0,0
worn,0,0,0
wore,0,0,0
wise,0,0,0
wiff,0,0.23467,0.098667
wherever,0,0,0
wheels,0,0,0
wen,0.026667,0.294,0.0125
wayne,0.035,0.23956,0.058778
washing,0,0,0
wah,0,0,0
vos,0,0.33333,0
vodka,0,0.262,0.071333
vivir,0,0,0
vitamin,0,0,0
vintage,0,0,0
victim,0,0,0
verde,0,0.278,0.055333
venezuela,0.082,0.20933,0.042
velvet,0,0,0
vaya,0,0,0
var,0,0.33333,0
vacances,0,0.33333,0
untuk,0,0,0
universal,0,0,0
unity,0,0,0
union,0,0,0
ung,0,0,0
ultimate,0,0,0
ughh,0,0,0
tym,0,0,0
twilight,0.032333,0.19617,0.105
tryna,0,0,0
trio,0,0.191,0.14233
treated,0,0.307,0.026333
trabalho,0,0,0
trabajando,0.12167,0.21167,0
toute,0,0,0
tot,0,0,0
tornadoes,0,0,0
ton,0,0,0
tokyo,0,0.2865,0.046833
toe,0,0.255,0.078333
todays,0,0.23633,0.097
toca,0,0,0
toast,0.062778,0.238,0.032556
tix,0.12283,0.2105,0
tipo,0,0,0
timing,0.086667,0.12833,0.11867
tiger,0,0.26167,0.071667
tie,0.047778,0.262,0.023556
thumb,0,0.33333,0
tht,0.097667,0.23567,0
they'd,0,0.274,0.059333
tgk,0,0,0
tests,0,0,0
terrace,0,0.21867,0.11467
terakhir,0,0,0
temps,0,0,0
tee,0,0,0
teaching,0,0,0
tbt,0,0,0
tayo,0,0,0
target,0,0.33333,0
tar,0,0,0
tamb\u00e9m,0,0.30067,0.032667
tall,0,0.33333,0
talks,0,0,0
takin,0.041667,0.17867,0.113
tak,0,0,0
sweat,0,0,0
sunrise,0,0,0
suitcase,0,0,0
suit,0,0,0
sue\u00f1o,0,0.33333,0
subway,0,0,0
stunning,0,0.097333,0.236
stuffed,0,0.33333,0
studios,0,0,0
strength,0,0,0
stray,0,0,0
strange,0.034,0.26367,0.035667
stolen,0,0,0
stayed,0.031,0.21133,0.091333
starr,0,0.33333,0
stare,0,0.33333,0
spongebob,0.051833,0.2815,0
spirits,0,0,0
spicy,0,0.19233,0.141
speech,0,0,0
spanish,0.057833,0.2755,0
souvenir,0.028444,0.24378,0.061111
source,0,0,0
sour,0,0,0
sorrows,0,0,0
sorrindo,0,0.28833,0.045
sonic,0.065,0.26833,0
som,0.065,0.26833,0
soir\u00e9e,0,0,0
soft,0,0,0
sobrang,0,0,0
sneak,0,0,0
snap,0,0,0
smiley,0,0,0
smell,0,0.33333,0
slim,0,0.2845,0.048833
skiing,0,0,0
situation,0,0,0
silent,0,0,0
silence,0,0,0
siendo,0,0,0
sides,0,0,0
siblings,0,0,0
shelf,0,0.2,0.13333
sentimiento,0,0,0
seni,0,0,0
sen,0,0,0
seconds,0,0,0
sean,0,0,0
scratch,0,0,0
scrap,0,0,0
salir,0,0.29067,0.042667
saga,0,0,0
s\u00ed,0,0.33333,0
s\u00e9rie,0,0,0
s\u00e5,0,0.33333,0
rumah,0,0,0
ruby,0,0,0
row,0,0,0
rooms,0,0.247,0.086333
rooftop,0.064833,0.2685,0
roof,0,0,0
rome,0.12233,0.211,0
romantic,0,0,0
rolls,0,0,0
rocks,0,0,0
ridiculous,0.11833,0.15767,0.057333
repostapp,0,0,0
replacement,0.0455,0.28783,0
replace,0,0.33333,0
repeat,0.0155,0.31783,0
removed,0,0.33333,0
reminding,0.035667,0.29767,0
remind,0,0.30633,0.027
reina,0,0,0
recording,0,0.33333,0
recognize,0.045,0.28833,0
recent,0,0,0
realise,0,0,0
reach,0,0,0
rare,0,0.27833,0.055
raise,0,0,0
qui\u00e9n,0,0,0
putain,0,0,0
ps,0,0,0
protein,0.034667,0.244,0.055
promoting,0,0,0
professional,0,0,0
prince,0,0,0
practicing,0,0.27333,0.06
posso,0.027833,0.3055,0
positivity,0,0.16633,0.167
porte,0,0.30217,0.031333
pon,0,0,0
polo,0,0,0
political,0.031333,0.23317,0.068833
polar,0,0,0
plays,0,0.282,0.051333
playlist,0,0,0
planned,0,0.25,0.083333
pitch,0,0,0
piso,0,0,0
pin,0,0,0
piazza,0,0.33333,0
phones,0,0,0
phil,0,0,0
persona,0,0,0
peaceful,0.017167,0.2085,0.10767
payat,0,0,0
patient,0,0,0
patch,0,0,0
parties,0.031333,0.23317,0.068833
partido,0,0.259,0.074333
parkjungsu,0,0,0
pandora,0,0.30578,0.027556
panama,0,0.33333,0
palabras,0,0,0
onde,0,0.33333,0
ohhh,0.087333,0.1795,0.0665
odio,0,0,0
nyo,0,0,0
nugget,0,0.33333,0
nuestra,0,0.33333,0
notre,0,0,0
nostalgia,0,0,0
nombre,0,0,0
no\u00ebl,0,0,0
nila,0,0,0
nih,0,0,0
nightmare,0,0,0
niet,0,0,0
newspaper,0.027833,0.3055,0
network,0,0.285,0.048333
netflix,0.033667,0.29967,0
negative,0,0,0
nc,0,0,0
nation,0,0,0
nasty,0.063,0.22267,0.047667
naar,0,0.33333,0
n\u00famero,0,0,0
n\u00f3s,0,0,0
n\u00e9,0.055,0.27833,0
mv,0,0,0
muslims,0,0,0
muslim,0,0,0
murdered,0,0,0
mundial,0,0,0
mourning,0,0,0
mondays,0,0,0
mn,0.041556,0.27511,0.016667
mitch,0,0,0
mismo,0,0,0
miren,0,0.2895,0.043833
mint,0,0.20167,0.13167
mi\u00e9rcoles,0,0,0
messages,0,0.33333,0
mereka,0,0,0
menu,0,0,0
mental,0,0,0
mel,0,0,0
meeeee,0.022222,0.28278,0.028333
material,0,0.33333,0
marina,0,0,0
mam\u00e1,0,0,0
makin,0.049,0.24467,0.04
madrugada,0,0,0
macbook,0,0.25722,0.076111
m\u00eame,0,0,0
luke,0,0.28433,0.049
lui,0,0,0
lucker,0,0,0
loses,0.042,0.29133,0
loom,0,0,0
lool,0,0,0
lions,0,0,0
liking,0,0.24167,0.091667
license,0,0,0
liberty,0,0,0
lego,0,0,0
legal,0,0.24967,0.083667
leaf,0,0,0
laura,0,0,0
laughed,0.017667,0.17483,0.14083
largo,0,0,0
lakers,0.080333,0.253,0
kung,0,0,0
kucing,0,0,0
klo,0,0.274,0.059333
kittens,0.019667,0.26483,0.048833
kingdom,0,0.25617,0.077167
kim,0,0,0
killer,0.058,0.10767,0.16767
kiddo,0,0,0
kid-inspired,0,0,0
kevin,0,0,0
kesayangan,0,0,0
kenya,0,0,0
kapan,0,0,0
kamu,0,0,0
juste,0,0,0
juntos,0,0,0
jumping,0,0.33333,0
juga,0,0,0
jueves,0,0,0
juego,0,0,0
joys,0,0,0
jon,0,0,0
jerry,0.061222,0.27211,0
jeff,0,0,0
jeep,0,0,0
jail,0,0,0
jacob,0,0,0
jackie,0,0,0
iv,0,0,0
itself,0.074333,0.16367,0.095333
ist,0,0,0
issues,0,0,0
isla,0,0.33333,0
instantly,0,0,0
insane,0,0,0
inna,0,0.263,0.070333
ink,0,0,0
info,0.053667,0.26,0.02
indian,0,0,0
inches,0,0,0
impressed,0,0,0
immediately,0,0.283,0.050333
ignoring,0.090667,0.18667,0.056
idc,0,0,0
id,0,0,0
ich,0,0,0
hyung,0,0,0
hyatt,0,0,0
hunt,0,0,0
humor,0,0.23467,0.098667
humanity,0,0,0
huhu,0,0,0
however,0,0,0
hooray,0,0.2585,0.074833
homies,0,0,0
hoho,0,0,0
hits,0,0,0
highway,0,0.29333,0.04
higher,0.054111,0.26778,0.011444
hep,0,0,0
henry,0,0,0
held,0,0,0
heck,0,0.21267,0.12067
he'll,0.06,0.27333,0
haus,0,0,0
harvard,0,0,0
hairs,0,0,0
hacen,0,0,0
gusto,0,0.29067,0.042667
